from_stop_id,to_stop_id,transfer_type,min_transfer_time
12272,12275,2,120
45759,46366,2,60
46368,46675,2,60
1260,46367,2,60
2886,2885,2,120
46366,1482,2,60
1265,47732,2,60
2885,47733,2,60
45759,1482,2,60
2886,47733,2,60
3087,3088,2,180
1482,45759,2,60
47732,1265,2,60
1455,1456,2,120
47452,47731,2,60
12272,12120,2,120
2515,41814,2,60
12272,34005,2,60
12272,12266,2,120
30561,12279,2,120
46359,46360,2,60
46358,46357,2,60
46357,46358,2,60
46360,46359,2,60
30211,10386,2,180
30214,2829,2,180
30211,10387,2,180
30211,33265,2,180
30211,33264,2,180
30214,2828,2,180
30214,2826,2,180
41995,42214,2,60
41994,42214,2,60
42575,43736,2,60
42575,43737,2,60
43934,1179,2,60
41995,42235,2,60
30225,2367,2,120
43934,46569,2,60
30225,11058,2,120
1178,46569,2,60
41995,42236,2,60
41994,42236,2,60
41994,42235,2,60
1178,1179,2,120
30225,39014,2,60
10199,43454,2,60
10199,10198,2,120
42958,42959,2,60
42958,2686,2,60
10984,47711,2,60
42956,42957,2,60
42956,47525,2,60
30225,644,2,240
10199,30158,2,120
41995,30159,2,180
10199,30157,2,120
30225,643,2,240
41994,30159,2,180
1235,1236,2,120
43934,42954,2,60
42956,41834,2,60
41995,41994,2,60
1178,42954,2,60
30069,46250,2,60
11090,11089,2,120
11089,11090,2,120
1236,1235,2,120
46250,30069,2,60
328,329,2,120
2902,2903,2,120
2903,2902,2,120
329,328,2,120
30225,2364,2,120
42964,2685,2,60
2602,42964,2,180
2685,42964,2,60
47534,2685,2,180
47534,42964,2,180
2602,2685,2,300
30225,11544,2,120
41994,3378,2,60
41994,41995,2,60
10984,10983,2,120
41995,3378,2,60
30225,2369,2,120
42480,39274,2,60
42575,37438,2,240
39274,42480,2,60
42575,37439,2,240
3206,45824,2,60
3205,45824,2,60
42575,42574,2,60
3206,47393,2,60
3205,47393,2,60
2422,2421,2,120
2610,2609,2,120
2685,47534,2,180
42964,47534,2,180
1446,1445,2,120
2602,47534,2,60
47537,2241,2,60
3206,3205,2,120
1045,1044,2,120
33770,32103,2,180
1089,32157,2,180
1089,32156,2,180
33770,32102,2,240
41737,32103,2,180
41737,32102,2,180
1089,45270,2,180
1089,45271,2,180
10477,46156,2,120
10476,46156,2,120
10477,46155,2,120
46190,46159,2,120
1954,46157,2,120
10476,46155,2,120
46189,46160,2,120
1955,46157,2,120
46190,46160,2,120
46189,46159,2,120
1955,46158,2,120
1954,46158,2,120
39895,39377,2,180
39895,39376,2,180
10477,2350,2,180
10476,2350,2,180
10477,39037,2,180
10476,39037,2,180
2438,2437,2,120
1089,1091,2,120
1089,47792,2,60
10855,2507,2,300
41737,33779,2,60
33770,33779,2,60
10854,2507,2,300
10854,2506,2,300
10855,2506,2,300
2093,33431,2,60
2093,33432,2,60
2095,33431,2,60
2095,33432,2,60
10942,325,2,120
30397,323,2,120
10942,323,2,120
30397,325,2,120
39895,40014,2,60
1089,1086,2,120
39895,39894,2,60
1089,11014,2,120
33770,33775,2,60
41737,33775,2,60
33770,33782,2,60
41737,33782,2,60
33770,33778,2,60
41737,33778,2,60
30398,1102,2,120
30398,1103,2,120
39895,46632,2,60
47587,1103,2,60
47587,1102,2,60
1089,1095,2,120
33770,33769,2,60
41737,33769,2,60
1089,46422,2,60
41737,33777,2,60
33770,33777,2,60
10941,15,2,120
1089,32962,2,120
10941,16,2,120
10941,30187,2,240
1089,30190,2,240
10941,30188,2,240
1089,30189,2,240
45001,2306,2,60
33429,2305,2,60
45001,2305,2,60
33429,2306,2,60
41737,33780,2,60
33770,33780,2,60
41737,33773,2,60
33770,33773,2,60
41737,33767,2,60
41737,33770,2,60
10855,10854,2,120
33770,33767,2,60
10477,10346,2,120
10477,10347,2,120
10476,10347,2,120
10854,10855,2,120
10476,10346,2,120
41737,33771,2,60
33770,33771,2,60
46189,46310,2,60
46190,46189,2,60
47242,988,2,60
47385,2824,2,60
2652,2653,2,120
2824,47385,2,60
2653,2652,2,120
988,47242,2,60
46190,46310,2,60
41737,30459,2,180
33770,30459,2,240
45001,33429,2,60
2093,2095,2,120
2095,2093,2,120
33429,45001,2,60
46189,47287,2,180
46190,47287,2,180
32263,32107,2,180
1490,32145,2,240
30083,32144,2,120
1490,32144,2,240
30377,32107,2,180
30377,32106,2,180
30083,32145,2,120
32263,32106,2,180
40115,39389,2,180
40036,39389,2,180
1321,39387,2,180
1320,39387,2,180
39974,39406,2,180
40179,39390,2,180
1321,39386,2,180
1320,39386,2,180
40178,39390,2,180
39975,39406,2,180
40036,39388,2,180
40179,39391,2,180
39975,39407,2,180
40115,39388,2,180
39974,39407,2,180
40178,39391,2,180
3025,3023,2,120
3025,3024,2,120
1490,1489,2,120
11522,12289,2,180
11522,33685,2,180
11522,11807,2,120
11522,44598,2,180
30083,3156,2,120
11522,11518,2,180
185,183,2,120
183,47503,2,60
1068,1069,2,120
185,47503,2,60
1490,47607,2,60
47595,30553,2,60
47595,30552,2,60
3151,30553,2,120
3151,30552,2,120
11522,159,2,360
11522,30511,2,180
11522,10429,2,360
11522,30008,2,120
11522,166,2,120
11522,30510,2,180
11522,41594,2,180
40115,30447,2,180
11522,30202,2,180
11522,30201,2,180
40036,30447,2,180
2305,33429,2,60
2306,45001,2,60
2305,45001,2,60
2306,33429,2,60
655,10007,2,120
40178,40222,2,60
40179,40222,2,60
40115,40036,2,60
656,10006,2,120
40036,40115,2,60
40179,40135,2,60
656,10007,2,120
655,10006,2,120
40178,40135,2,60
11522,45799,2,180
3100,3101,2,120
40036,34416,2,180
3101,3100,2,120
40115,34416,2,180
573,572,2,120
572,573,2,120
40115,37275,2,180
40036,37275,2,180
40036,39976,2,180
40115,39976,2,180
40115,37295,2,60
40036,37301,2,60
40115,37301,2,60
40036,37295,2,60
39975,39974,2,60
1321,43307,2,60
1320,43307,2,60
39974,47424,2,60
39975,47424,2,60
2146,3380,2,120
40036,11315,2,180
47669,47670,2,60
39674,39675,2,60
3380,2146,2,120
47670,47669,2,60
40115,11315,2,180
39675,39674,2,60
40115,46270,2,180
40036,46269,2,180
40115,46269,2,180
40036,46270,2,180
11522,30103,2,180
11522,46051,2,180
11522,10508,2,120
11522,10920,2,360
11025,34453,2,60
46645,32126,2,180
46645,32127,2,180
46645,435,2,60
46645,434,2,60
47640,11843,2,60
11845,11844,2,120
47640,47369,2,60
46645,11810,2,60
70,42679,2,60
579,581,2,120
579,47432,2,60
47384,581,2,60
46645,46644,2,60
47384,47432,2,60
70,71,2,120
3060,3059,2,120
46645,43058,2,60
47790,10485,2,60
47386,3070,2,60
43217,43936,2,60
43936,43937,2,60
43217,43937,2,60
43936,43217,2,60
47790,10484,2,60
3070,47386,2,60
579,47384,2,60
47384,579,2,60
46645,46055,2,180
46645,42740,2,180
46645,30472,2,180
36375,32120,2,360
36375,32121,2,240
36375,35659,2,360
36375,45884,2,180
36375,45848,2,180
36375,45883,2,180
10637,35957,2,360
10638,35957,2,360
36375,35954,2,180
10637,35958,2,360
36375,45801,2,180
10638,35958,2,360
35955,35956,2,60
2185,35957,2,60
2186,35958,2,60
36375,2206,2,180
2186,35957,2,60
2185,35958,2,60
36375,35834,2,60
36375,32503,2,60
36375,45802,2,180
36995,47003,2,60
36375,46191,2,180
36375,47118,2,180
36994,47002,2,60
36995,47002,2,60
36994,47003,2,60
2185,46593,2,60
10638,46593,2,180
2186,35774,2,60
2186,46593,2,60
2185,35774,2,60
10637,46593,2,180
10637,35774,2,360
10638,35774,2,360
10638,10946,2,120
10637,10947,2,120
2186,11921,2,180
2185,11921,2,180
10637,11921,2,360
10637,10946,2,120
2185,10947,2,360
2186,10946,2,360
10638,11921,2,360
2186,10947,2,360
2185,10946,2,360
10638,10947,2,120
36375,39054,2,60
36375,11534,2,60
36375,46088,2,60
36375,34350,2,60
10258,12169,2,180
42954,1179,2,60
42954,46569,2,60
42236,42235,2,60
36375,11213,2,60
2185,47110,2,180
10638,47110,2,60
2186,47110,2,180
41834,47525,2,60
10637,47110,2,60
41834,42957,2,60
36375,11738,2,360
41834,42956,2,60
42954,1178,2,60
42954,43934,2,60
3333,42741,2,120
3333,46054,2,120
36375,46025,2,180
36375,46024,2,180
2186,10638,2,360
10637,10638,2,120
2185,10638,2,360
2186,10637,2,360
2185,10637,2,360
10638,10637,2,120
40135,39390,2,180
40222,39390,2,180
40135,39391,2,180
40222,39391,2,180
45804,11323,2,60
45804,11321,2,60
45804,11392,2,60
45804,33845,2,60
45804,11322,2,60
45804,30183,2,180
10007,655,2,120
10006,655,2,120
40222,40178,2,60
40222,40179,2,60
40135,40179,2,60
10007,656,2,120
40135,40178,2,60
10006,656,2,120
1399,37895,2,60
37895,1399,2,60
1716,45838,2,60
1314,1315,2,120
1315,1314,2,120
1715,45838,2,60
47442,39940,2,60
39940,47442,2,60
40114,39960,2,60
45804,33947,2,60
788,789,2,120
789,788,2,120
45804,46312,2,60
148,43420,2,60
148,43421,2,60
397,398,2,120
1143,40796,2,60
1716,1715,2,120
1715,1716,2,120
39960,40114,2,60
40222,40135,2,60
45790,41295,2,180
45789,41295,2,180
45790,2720,2,180
45789,2720,2,180
45799,12289,2,60
45799,33685,2,180
45799,44598,2,180
45799,11807,2,180
45799,11518,2,180
2521,2520,2,120
2521,2519,2,120
2521,2526,2,180
45799,10429,2,180
45799,159,2,180
45799,30511,2,60
45790,2719,2,180
45790,2721,2,180
45789,2719,2,180
45789,2721,2,180
45799,30008,2,180
45799,166,2,180
45799,41594,2,60
45799,30510,2,60
45799,30201,2,180
1206,2886,2,240
1207,47733,2,180
1206,2885,2,240
1207,2886,2,240
1206,47733,2,180
1207,2885,2,240
45799,11522,2,180
46216,34087,2,180
11405,620,2,240
2478,34087,2,240
11405,619,2,240
11404,620,2,240
2478,47344,2,180
2470,45796,2,180
2471,31504,2,240
3364,35585,2,240
3364,35584,2,240
11404,619,2,240
46216,47344,2,180
2471,45796,2,180
2470,31504,2,240
1610,1611,2,120
11405,11404,2,120
37074,37075,2,60
1115,1114,2,120
179,180,2,120
1062,1063,2,120
1063,1062,2,120
11404,11405,2,120
46707,47280,2,60
1611,1610,2,120
47759,47758,2,60
46639,10055,2,60
180,179,2,120
926,925,2,120
37075,37074,2,60
2620,2619,2,120
47280,46707,2,60
46216,2478,2,60
2619,2620,2,120
47758,47759,2,60
2478,46216,2,60
10055,46639,2,60
925,926,2,120
1114,1115,2,120
2478,2477,2,120
46216,2477,2,60
3364,2118,2,120
3364,10966,2,120
3364,11226,2,120
45799,46051,2,180
45799,30103,2,180
45799,10508,2,180
45799,10920,2,180
2478,46833,2,180
46216,46833,2,180
1444,47796,2,60
1443,47796,2,60
47799,47798,2,60
47797,47798,2,60
1206,30566,2,240
1207,12005,2,240
1207,30566,2,240
1206,12005,2,240
1444,1443,2,120
1443,1444,2,120
12275,12273,2,120
12275,41736,2,60
12275,12045,2,120
12275,1010,2,120
12275,30137,2,120
12275,12265,2,120
12275,30070,2,120
12275,30093,2,120
12275,41735,2,60
12275,30136,2,120
12275,41734,2,60
12275,30209,2,240
12275,30210,2,240
12275,12272,2,120
47344,2478,2,180
47344,46216,2,180
45796,2471,2,180
45796,2470,2,180
31504,2470,2,240
34087,2478,2,240
35584,3364,2,240
35585,3364,2,240
31504,2471,2,240
619,11405,2,240
620,11405,2,240
620,11404,2,240
619,11404,2,240
34087,46216,2,180
12275,12120,2,120
12275,34005,2,60
39094,39095,2,60
39095,39094,2,60
47344,2477,2,180
34087,2477,2,240
35585,2118,2,240
3137,41235,2,60
3137,41234,2,60
3136,41235,2,60
35584,10966,2,240
3136,41234,2,60
35584,2118,2,240
35585,10966,2,240
12275,12266,2,120
3136,30493,2,120
3136,30488,2,120
35584,11226,2,240
3137,30488,2,120
3137,30493,2,120
35585,11226,2,240
35585,37094,2,60
35584,37094,2,60
45796,31504,2,60
2890,2891,2,120
40,39,2,120
39,40,2,120
1873,1874,2,120
619,620,2,120
3137,3136,2,120
3136,3137,2,120
2835,2836,2,120
2836,2835,2,120
10995,10996,2,120
2891,2890,2,120
47346,10994,2,60
34087,47344,2,60
622,621,2,120
621,622,2,120
620,619,2,120
34,33,2,120
10996,10995,2,120
47345,10997,2,60
33,34,2,120
10919,11412,2,120
30573,30572,2,120
31982,31983,2,120
47342,35583,2,60
10907,1535,2,120
30572,30573,2,120
11412,10919,2,120
31983,31982,2,120
30266,38374,2,60
1039,1038,2,120
1038,1039,2,120
38374,30266,2,60
1535,10907,2,120
35585,35584,2,60
2364,11058,2,120
2364,2367,2,120
47186,3,2,60
47186,10526,2,60
10247,849,2,120
31503,2411,2,120
31502,2410,2,120
31502,2411,2,120
31503,2410,2,120
10247,848,2,120
11222,848,2,120
11222,849,2,120
30507,47236,2,60
30507,3434,2,120
10247,10304,2,120
11222,10304,2,120
30507,10332,2,120
2364,39014,2,60
30507,1061,2,120
30507,32682,2,120
10515,2715,2,120
30507,10567,2,120
30507,10566,2,120
46705,2715,2,60
46705,10515,2,60
30507,30579,2,120
2364,643,2,240
2364,644,2,240
30507,30206,2,240
30507,30205,2,240
2364,30225,2,120
30219,12236,2,120
12236,12235,2,120
30217,1713,2,120
30217,47657,2,60
30219,12235,2,120
1713,47657,2,60
980,981,2,120
394,393,2,120
32342,980,2,120
393,394,2,120
10247,11222,2,120
32342,981,2,120
1594,47187,2,60
47187,1594,2,60
11222,10247,2,120
1157,1158,2,120
1158,1157,2,120
30507,30506,2,120
3028,41514,2,60
3028,47564,2,60
30507,37399,2,60
30507,30574,2,120
30507,30575,2,120
30507,1059,2,120
30507,39474,2,60
2994,2995,2,120
980,32342,2,120
12236,30219,2,120
11925,11926,2,120
31503,31502,2,120
41758,11099,2,60
47186,6,2,60
11926,11925,2,120
2995,2994,2,120
47186,5,2,60
1713,30217,2,120
31502,31503,2,120
30507,10252,2,120
2364,11544,2,120
2364,2369,2,120
33780,32102,2,240
33780,32103,2,180
33780,33779,2,60
2923,2921,2,120
2924,2921,2,120
2923,2922,2,120
2924,2922,2,120
33780,33775,2,60
33780,33782,2,60
33780,33778,2,60
33780,33769,2,60
33780,33777,2,60
33780,41737,2,60
33780,33770,2,60
47657,30217,2,60
12235,30219,2,120
47657,1713,2,60
12235,12236,2,120
12221,12219,2,120
34110,34111,2,60
12219,12221,2,120
34113,34112,2,60
2924,2923,2,120
12026,12025,2,120
47374,47373,2,60
34112,34113,2,60
34111,34110,2,60
47373,47374,2,60
12025,12026,2,120
2923,2924,2,120
33780,33773,2,60
33780,33767,2,60
33780,33771,2,60
1867,1866,2,120
559,560,2,120
35594,36634,2,60
1396,1397,2,120
36634,35594,2,60
1397,1396,2,120
1866,1867,2,120
560,559,2,120
33780,30459,2,240
47647,46206,2,120
47647,35676,2,120
47647,39998,2,60
47647,47690,2,60
47647,36115,2,60
47647,36114,2,60
46342,46343,2,60
46343,46342,2,60
46340,46341,2,60
46341,46340,2,60
46344,46345,2,60
46347,46346,2,60
46346,46347,2,60
47279,46441,2,60
47622,47621,2,60
46328,46327,2,60
46328,47623,2,60
46327,47623,2,60
46330,47621,2,60
46441,47279,2,60
46330,47622,2,60
34433,33214,2,180
2868,33211,2,180
37847,33213,2,180
37847,33214,2,180
2868,33212,2,180
34433,33213,2,180
34433,34535,2,60
37847,34434,2,60
34433,34434,2,60
37847,34535,2,60
2868,3336,2,120
2868,2869,2,120
47487,47488,2,60
47488,47487,2,60
37835,35483,2,60
3485,3484,2,120
38294,38295,2,60
38295,38294,2,60
11029,38295,2,60
11029,38294,2,60
3484,3485,2,120
3486,3487,2,120
34543,34544,2,60
35483,37835,2,60
34544,34543,2,60
3487,3486,2,120
11033,11032,2,120
11032,11033,2,120
38295,11029,2,60
38294,11029,2,60
11038,11039,2,120
11039,11038,2,120
42914,42794,2,60
43302,32173,2,180
10084,32582,2,300
10084,32583,2,300
43302,32172,2,180
10084,33222,2,180
39938,35668,2,360
39937,35668,2,360
39996,35669,2,120
39996,35668,2,120
39937,35669,2,360
39938,35669,2,360
11276,45263,2,180
11275,45263,2,180
47339,45261,2,180
11276,45262,2,180
11275,45262,2,180
47339,45260,2,180
39996,46962,2,60
39937,42540,2,60
39937,47418,2,60
39938,47418,2,60
39938,42540,2,60
39996,46961,2,60
39996,46960,2,60
47339,45764,2,60
47339,45766,2,60
268,10239,2,120
10084,43021,2,60
10084,43022,2,60
39996,37216,2,60
37170,37216,2,60
39996,37170,2,60
37254,37035,2,60
37254,2711,2,60
37254,2712,2,60
43305,42024,2,60
3001,42024,2,60
37254,37036,2,60
37254,10802,2,60
39996,37215,2,60
10394,10393,2,120
39937,39938,2,60
10393,10394,2,120
856,854,2,120
39938,39937,2,60
856,853,2,120
854,853,2,120
802,46000,2,60
802,10502,2,120
10797,39936,2,60
47510,47509,2,60
10501,10502,2,120
801,10502,2,120
39996,37214,2,60
801,46000,2,60
47509,47510,2,60
10501,46000,2,60
39936,10797,2,60
11275,11276,2,120
37254,36955,2,60
11276,11275,2,120
37254,10478,2,60
39996,36414,2,60
43302,43215,2,60
43302,44978,2,60
39996,36394,2,180
10797,37181,2,60
39996,37169,2,60
10393,413,2,120
10394,412,2,120
39936,37181,2,60
10394,413,2,120
39996,37274,2,60
10393,412,2,120
39996,37217,2,60
30033,30034,2,120
43304,3453,2,60
30031,47387,2,60
30034,30033,2,120
43303,3453,2,60
47387,30031,2,60
43298,43299,2,60
43299,43298,2,60
39996,47685,2,180
34416,30447,2,180
34416,30448,2,180
34416,40115,2,180
34416,40036,2,180
34416,37275,2,60
34416,37301,2,180
34416,37295,2,180
34416,39976,2,60
11335,11336,2,120
1765,35476,2,60
1616,1617,2,120
39575,11017,2,60
3342,2754,2,120
3342,2753,2,120
39576,10552,2,60
1765,35477,2,60
10552,39576,2,60
1766,35476,2,60
3343,2753,2,120
3343,2754,2,120
11017,39575,2,60
1766,35477,2,60
34416,11315,2,60
34416,46269,2,60
34416,46270,2,60
1617,1616,2,120
593,592,2,120
11364,42436,2,60
10900,10901,2,120
504,46293,2,60
46293,504,2,60
10901,10900,2,120
592,593,2,120
42436,11364,2,60
467,47215,2,60
35459,35460,2,60
3342,3343,2,120
3343,3342,2,120
35460,35459,2,60
47215,467,2,60
2638,2639,2,120
47214,11079,2,60
11079,47214,2,60
2639,2638,2,120
33773,32103,2,180
33773,32102,2,240
46091,46092,2,60
46091,46093,2,60
33773,33779,2,60
33773,33775,2,60
3005,3003,2,120
3005,3004,2,120
33773,33782,2,60
33773,33778,2,60
46091,43031,2,60
33773,33769,2,60
33773,33777,2,60
33773,33770,2,60
33773,41737,2,60
981,980,2,120
981,32342,2,120
33773,33780,2,60
33773,33767,2,60
33773,33771,2,60
3005,30541,2,120
2727,2726,2,120
46978,46977,2,60
2726,2727,2,120
46977,46978,2,60
33773,30459,2,240
47762,1740,2,60
1741,1740,2,120
47762,1741,2,60
1740,1741,2,120
1085,1084,2,120
1084,1085,2,120
1560,1559,2,120
1559,1560,2,120
1386,1387,2,120
1387,1386,2,120
44418,35670,2,180
10490,35671,2,180
10490,35670,2,180
44418,35671,2,180
10298,33468,2,60
1510,1508,2,120
1510,1513,2,120
10298,33469,2,60
10298,3055,2,120
1510,1515,2,120
1510,1506,2,120
10298,3054,2,120
1510,1511,2,120
1510,1505,2,120
1510,30180,2,120
1510,1514,2,120
1509,1507,2,120
1510,1509,2,120
1510,1507,2,120
11287,11837,2,120
11286,11836,2,120
30230,30229,2,120
30230,30231,2,120
11729,30231,2,120
11729,30229,2,120
11286,11837,2,120
11287,11836,2,120
43937,43936,2,60
43937,43217,2,60
10484,47790,2,60
10485,47790,2,60
1510,1512,2,120
11729,36175,2,60
30230,36175,2,60
30230,36176,2,60
11729,36176,2,60
1510,1504,2,120
1510,46061,2,180
1510,46060,2,180
30230,11729,2,120
33767,32103,2,180
33767,32102,2,240
10347,46156,2,120
10346,46155,2,120
10346,46156,2,120
10347,46155,2,120
39941,39434,2,180
39949,39403,2,180
39941,39413,2,180
39942,39413,2,180
39942,39434,2,180
39950,39402,2,180
39949,39402,2,180
39950,39403,2,180
10347,2350,2,180
10346,39037,2,180
10346,2350,2,180
10347,39037,2,180
33767,33779,2,60
2785,2783,2,120
2783,2782,2,120
39942,39919,2,60
39941,39919,2,60
2785,2782,2,120
39942,43917,2,60
39942,39920,2,60
39941,43917,2,60
39941,39920,2,60
33767,33775,2,60
33767,33782,2,60
33767,33778,2,60
33767,33769,2,60
33767,33777,2,60
37275,30447,2,180
33770,41737,2,60
10347,10477,2,120
33767,33770,2,60
33767,41737,2,60
10347,10476,2,120
10346,10477,2,120
10346,10476,2,120
37275,40115,2,180
37275,40036,2,180
45838,1715,2,60
45838,1716,2,60
33767,33780,2,60
37275,34416,2,60
33767,33773,2,60
37275,39976,2,60
37275,37301,2,180
37275,37295,2,180
33767,33771,2,60
36938,40846,2,60
40845,40846,2,60
40845,36938,2,60
40846,36938,2,60
37275,11315,2,60
2785,37825,2,60
2786,2787,2,120
2787,2786,2,120
11857,43915,2,60
1065,3317,2,120
1065,3316,2,120
39948,39947,2,60
45839,43915,2,60
11857,11856,2,120
1064,3316,2,120
37275,46269,2,60
1064,3317,2,120
39947,39948,2,60
45839,11856,2,60
37275,46270,2,60
33767,30459,2,240
39035,39034,2,60
39034,39035,2,60
1459,1460,2,120
1460,1459,2,120
1065,1064,2,120
1064,1065,2,120
39950,39949,2,60
39949,39950,2,60
45835,45834,2,60
39941,39942,2,60
45834,45835,2,60
39942,39941,2,60
45836,45837,2,60
45837,45836,2,60
12120,41736,2,60
12120,12273,2,120
12120,30137,2,120
12120,1010,2,120
12120,12045,2,120
12120,12265,2,120
12126,37506,2,60
12126,45638,2,60
12126,2427,2,120
12120,30070,2,120
12126,47473,2,60
12120,30093,2,120
12120,41735,2,60
47693,46783,2,60
42286,46783,2,60
42287,46782,2,60
42287,42286,2,60
42287,46783,2,60
47693,46009,2,60
42287,46009,2,60
47693,46782,2,60
46009,46783,2,60
12120,30136,2,120
42286,46782,2,60
46009,46782,2,60
47693,42286,2,60
12120,41734,2,60
12120,30209,2,240
12120,30210,2,240
12120,12272,2,120
12120,12275,2,120
12120,34005,2,60
12120,12266,2,120
42285,42284,2,60
43614,47446,2,60
42280,42281,2,60
42287,47693,2,60
42282,42283,2,60
42283,42282,2,60
42284,42285,2,60
47693,42287,2,60
47446,43614,2,60
42281,42280,2,60
37498,12182,2,60
37499,37735,2,60
3132,33209,2,120
3132,33210,2,120
3131,33209,2,120
3131,33210,2,120
37301,39388,2,180
37295,39388,2,180
37301,39389,2,180
37295,39389,2,180
45853,11096,2,60
40434,47763,2,60
1718,43557,2,60
45852,11095,2,60
45852,11096,2,60
34614,34554,2,60
40434,2640,2,60
1717,43557,2,60
34614,34392,2,60
45853,11095,2,60
1718,47273,2,60
1718,47272,2,60
1717,47273,2,60
2008,2009,2,120
40434,2643,2,60
2008,39614,2,60
1717,47272,2,60
34614,34613,2,60
39976,30447,2,180
37295,30447,2,180
37301,30447,2,180
37295,40115,2,60
39976,40115,2,180
37295,40036,2,60
39976,40036,2,180
37301,40036,2,60
37301,40115,2,60
39976,34416,2,60
11336,11335,2,120
37295,34416,2,180
37301,34416,2,180
37295,37275,2,180
39976,37275,2,60
37301,37275,2,180
2838,34460,2,60
47261,47262,2,60
2616,2615,2,120
47262,47261,2,60
2615,2616,2,120
682,40715,2,60
40714,43999,2,60
47654,296,2,60
11762,47765,2,60
39976,11315,2,60
2008,11740,2,120
296,47654,2,60
11763,47764,2,60
3330,44058,2,60
47765,47764,2,60
11762,47764,2,60
37301,11315,2,180
2008,12287,2,120
11763,47765,2,60
2257,2258,2,120
2258,2257,2,120
10190,30029,2,120
44058,3330,2,60
210,209,2,120
3124,3125,2,120
40715,682,2,60
3125,3124,2,120
30029,10190,2,120
43999,40714,2,60
47764,47765,2,60
37295,11315,2,180
209,210,2,120
37295,46269,2,180
37295,46270,2,180
11337,43015,2,60
11338,43014,2,60
37301,46269,2,180
39976,46269,2,60
39976,46270,2,60
11337,43014,2,60
11338,43015,2,60
37301,46270,2,180
47154,47263,2,60
47155,47263,2,60
943,942,2,120
1718,1717,2,120
10089,2005,2,120
942,943,2,120
1717,1718,2,120
3131,3132,2,120
11361,11360,2,120
3132,3131,2,120
11360,11361,2,120
42715,3473,2,60
3476,3475,2,120
3473,42715,2,60
524,525,2,120
525,524,2,120
3475,3476,2,120
2005,10089,2,120
42708,34414,2,60
42712,42711,2,60
3478,3477,2,120
34414,42708,2,60
42709,47271,2,60
3477,3478,2,120
47271,42709,2,60
42711,42712,2,60
11988,11987,2,120
11338,11337,2,120
2934,34835,2,180
2933,34834,2,180
33771,32103,2,180
43838,34874,2,120
43838,34875,2,180
45378,34875,2,180
45378,34874,2,120
2933,34835,2,180
2934,34834,2,180
33771,32102,2,240
2545,46154,2,120
2545,35094,2,120
2545,2542,2,120
2545,2543,2,120
33771,33779,2,60
2545,2541,2,120
33771,33775,2,60
41814,2514,2,60
41814,10520,2,60
33771,33782,2,60
41814,2513,2,60
41814,2512,2,180
33771,33778,2,60
33771,33769,2,60
33771,33777,2,60
41814,2515,2,60
33771,41737,2,60
33771,33770,2,60
33771,33780,2,60
33771,33773,2,60
33771,33767,2,60
33771,30459,2,240
34816,35436,2,60
34813,35436,2,60
542,541,2,120
46975,541,2,60
2933,2934,2,120
45378,43836,2,60
45378,45800,2,60
34813,35437,2,60
34816,35437,2,60
541,542,2,120
43838,43839,2,60
43838,43836,2,60
43838,45800,2,60
2934,2933,2,120
45378,43839,2,60
34813,34816,2,60
542,46975,2,60
541,46975,2,60
47238,34814,2,60
34816,34813,2,60
43838,43835,2,60
45378,43835,2,60
46975,542,2,60
43838,45378,2,60
1959,1958,2,120
1958,1959,2,120
46310,46159,2,180
46310,46160,2,180
11879,45806,2,60
11750,41975,2,60
11878,46942,2,60
11751,41975,2,60
11879,46942,2,60
11878,45806,2,60
46310,46190,2,60
46310,46189,2,60
46189,46190,2,60
36938,40845,2,60
40846,40845,2,60
11751,46030,2,180
11750,46030,2,180
46310,47287,2,180
31043,12211,2,120
31043,12229,2,120
32344,1269,2,120
31049,1623,2,120
32343,1269,2,120
32344,1268,2,120
31049,31686,2,120
32343,1268,2,120
31049,1622,2,120
30506,47236,2,60
30506,3434,2,120
30506,10332,2,120
30506,1061,2,120
30506,32682,2,120
30506,10567,2,120
30506,10566,2,120
30506,30579,2,120
30506,30205,2,240
30506,30206,2,240
47564,3028,2,60
41514,3028,2,60
30506,30507,2,120
30506,37399,2,60
30506,30575,2,120
30506,30574,2,120
30506,1059,2,120
30506,39474,2,60
30506,10252,2,120
31582,47782,2,60
32942,47782,2,60
32942,2074,2,120
31582,2074,2,120
30541,3003,2,120
30541,3004,2,120
37399,47236,2,60
2828,2829,2,120
37399,3434,2,60
37399,10332,2,60
37399,1061,2,60
37399,32682,2,60
37399,10566,2,60
37399,10567,2,60
10861,1266,2,120
37399,30579,2,60
37399,30205,2,180
2828,30214,2,180
37399,30507,2,60
30541,3005,2,120
37399,30506,2,60
37399,30575,2,60
37399,30574,2,60
37399,1059,2,60
37399,39474,2,60
2828,2826,2,120
37399,10252,2,60
32942,31582,2,120
32363,32364,2,120
31585,47567,2,60
32364,32363,2,120
47567,31585,2,60
31582,32942,2,120
31584,31583,2,120
1971,35674,2,120
2743,35670,2,180
1970,35674,2,120
1970,35675,2,120
2742,35670,2,180
2743,35671,2,180
2742,35671,2,180
1971,35675,2,120
1512,1513,2,120
1512,1508,2,120
1512,1506,2,120
1512,1515,2,120
1512,1511,2,120
1512,1505,2,120
1512,1514,2,120
1512,30180,2,120
1512,1509,2,120
1512,1507,2,120
11841,1551,2,120
11841,1550,2,120
853,856,2,120
854,856,2,120
853,854,2,120
1512,1510,2,120
11841,11840,2,120
2742,2743,2,120
